hotel,lead_time,arrival_year,arrival_month,stays_in_weekend_nights,stays_in_week_nights,market_segment_type,country,avg_price_per_room,email,is_canceled,arrival_day,arrival_date,Booking_ID
Resort Hotel,0,2015,11,0,1,Online TA,PRT,40.0,Davis_Tara@yahoo.com,0,25,2015-11-25,
Resort Hotel,0,2015,11,0,1,Online TA,PRT,40.0,Danielle_K@gmail.com,0,25,2015-11-25,
Resort Hotel,0,2016,5,0,1,Direct,PRT,70.0,Maurice_M@att.com,0,3,2016-05-03,
Resort Hotel,0,2015,11,0,1,Direct,PRT,38.0,Andrew.Lang@verizon.com,0,25,2015-11-25,
Resort Hotel,0,2015,11,0,1,Direct,PRT,38.0,Angela_P@yahoo.com,0,25,2015-11-25,
Resort Hotel,0,2015,11,0,1,Direct,PRT,38.0,Meyer.Julie@gmail.com,0,25,2015-11-25,
Resort Hotel,4,2015,11,0,1,Online TA,PRT,48.0,Jordan.B@yandex.com,0,25,2015-11-25,
Resort Hotel,3,2015,11,2,2,Online TA,GBR,98.0,BCline@yandex.com,0,22,2015-11-22,
Resort Hotel,273,2016,8,2,5,Offline TA/TO,PRT,88.15,Kimberly.Smith@xfinity.com,1,24,2016-08-24,
Resort Hotel,273,2016,8,2,5,Offline TA/TO,PRT,94.63,MaryWilson@verizon.com,1,24,2016-08-24,
Resort Hotel,26,2015,11,2,3,Online TA,GBR,50.0,Baxter_Mark@verizon.com,0,21,2015-11-21,
Resort Hotel,0,2015,11,0,2,Complementary,PRT,0.0,Michael_DDS70@verizon.com,0,24,2015-11-24,
Resort Hotel,15,2015,11,0,2,Corporate,PRT,60.0,WWashington@gmail.com,1,27,2015-11-27,
Resort Hotel,15,2015,11,0,2,Corporate,PRT,60.0,Church.Felicia@comcast.net,1,27,2015-11-27,
Resort Hotel,15,2015,11,0,2,Corporate,PRT,60.0,Jamie_B@comcast.net,1,27,2015-11-27,
Resort Hotel,15,2015,11,0,2,Corporate,PRT,60.0,Hale.Andrea@hotmail.com,1,27,2015-11-27,
Resort Hotel,15,2015,11,0,2,Corporate,PRT,60.0,Savage_Tiffany@outlook.com,1,27,2015-11-27,
Resort Hotel,47,2015,11,0,2,Online TA,IRL,41.4,Nicole_W72@outlook.com,0,24,2015-11-24,
Resort Hotel,0,2015,11,0,0,Online TA,PRT,0.0,Jennifer_Garcia@att.com,0,26,2015-11-26,
Resort Hotel,111,2016,3,2,3,Online TA,PRT,39.0,John.Velez39@aol.com,1,10,2016-03-10,
Resort Hotel,1,2015,11,0,1,Corporate,PRT,38.0,Jessica.Torres@outlook.com,0,27,2015-11-27,
Resort Hotel,1,2015,11,0,3,Offline TA/TO,ESP,25.0,Kristi.Wright66@hotmail.com,0,24,2015-11-24,
Resort Hotel,40,2015,11,3,8,Online TA,GBR,38.13,Khan.Ryan@yandex.com,0,16,2015-11-16,
Resort Hotel,40,2015,11,0,3,Online TA,ESP,41.4,DDaniel@verizon.com,0,24,2015-11-24,
Resort Hotel,2,2015,11,4,9,Direct,CZE,82.69,PGlenn@hotmail.com,0,14,2015-11-14,
Resort Hotel,1,2015,11,0,1,Online TA,NLD,68.0,Xavier.M66@att.com,0,26,2015-11-26,
Resort Hotel,5,2015,11,0,2,Corporate,PRT,35.0,Yang.Michael@zoho.com,0,25,2015-11-25,
Resort Hotel,12,2015,11,0,2,Offline TA/TO,PRT,25.0,Bryan_J@outlook.com,0,25,2015-11-25,
Resort Hotel,0,2015,11,0,2,Direct,UKR,43.0,PhD.Ashley@yandex.com,0,25,2015-11-25,
Resort Hotel,1,2015,11,0,1,Direct,PRT,38.0,Wong.Robin@yandex.com,0,26,2015-11-26,
Resort Hotel,55,2015,11,0,1,Online TA,PRT,36.45,Gonzalez.Stephanie@xfinity.com,0,26,2015-11-26,
Resort Hotel,11,2016,1,0,1,Online TA,PRT,48.0,Valerie.M68@outlook.com,0,7,2016-01-07,
Resort Hotel,15,2016,2,0,1,Online TA,PRT,49.0,Michael.S@yahoo.com,0,11,2016-02-11,
Resort Hotel,27,2016,3,0,1,Online TA,PRT,48.0,Michael_Romero@att.com,0,10,2016-03-10,
Resort Hotel,17,2015,12,0,2,Offline TA/TO,PRT,37.0,Garcia_Catherine@mail.com,1,11,2015-12-11,
Resort Hotel,15,2015,11,0,2,Online TA,CN,47.12,Kristen.A@verizon.com,0,25,2015-11-25,
Resort Hotel,0,2015,11,0,3,Corporate,PRT,35.0,Tammy.H@zoho.com,0,24,2015-11-24,
Resort Hotel,40,2015,11,0,3,Online TA,ESP,41.4,Mrs._F@aol.com,0,24,2015-11-24,
Resort Hotel,0,2015,11,0,3,Corporate,PRT,35.0,Erin_Pierce@aol.com,0,24,2015-11-24,
Resort Hotel,0,2016,4,0,1,Corporate,PRT,74.0,Brian_R@protonmail.com,0,19,2016-04-19,
Resort Hotel,5,2015,11,2,3,Offline TA/TO,GBR,41.3,Cynthia_B@hotmail.com,0,22,2015-11-22,
Resort Hotel,11,2015,12,2,1,Offline TA/TO,PRT,64.0,Larry.Camacho@protonmail.com,1,5,2015-12-05,
Resort Hotel,11,2015,12,2,1,Offline TA/TO,PRT,64.0,CWilson@yandex.com,1,5,2015-12-05,
Resort Hotel,11,2015,12,1,0,Online TA,PRT,68.0,Heather_Simmons32@zoho.com,1,7,2015-12-07,
Resort Hotel,7,2015,11,0,0,Offline TA/TO,PRT,0.0,Crystal.W@att.com,0,27,2015-11-27,
Resort Hotel,5,2015,11,2,1,Offline TA/TO,GBR,55.0,Misty_P@yandex.com,0,28,2015-11-28,
Resort Hotel,32,2015,12,1,0,Offline TA/TO,ESP,32.0,Richard_T19@gmail.com,0,27,2015-12-27,
Resort Hotel,0,2015,11,0,3,Direct,PRT,38.0,Dickerson.Patricia59@yandex.com,0,25,2015-11-25,
Resort Hotel,0,2016,4,1,1,Direct,PRT,61.0,Brian_C@aol.com,0,16,2016-04-16,
Resort Hotel,3,2015,11,0,1,Offline TA/TO,PRT,35.0,Kyle_B72@hotmail.com,0,27,2015-11-27,
Resort Hotel,37,2015,11,1,4,Offline TA/TO,POL,34.63,Sarah_W39@aol.com,0,23,2015-11-23,
Resort Hotel,1,2015,11,0,1,Online TA,ESP,46.0,Gregory.Eric@xfinity.com,0,27,2015-11-27,
Resort Hotel,1,2015,11,0,1,Online TA,ESP,40.0,Kyle.Sanchez@att.com,0,27,2015-11-27,
Resort Hotel,0,2015,11,0,1,Direct,GBR,43.0,Raymond.Bass41@xfinity.com,0,27,2015-11-27,
Resort Hotel,4,2015,11,0,1,Groups,ESP,36.0,Ryan.Gonzales@mail.com,0,27,2015-11-27,
Resort Hotel,17,2015,11,1,3,Groups,ESP,36.0,Kim.Kenneth@xfinity.com,0,30,2015-11-30,
Resort Hotel,1,2015,11,0,1,Online TA,PRT,48.0,Johnson.Paul@yahoo.com,0,27,2015-11-27,
Resort Hotel,1,2015,11,0,1,Online TA,PRT,40.0,DavidCochran@verizon.com,0,27,2015-11-27,
Resort Hotel,10,2015,11,1,4,Offline TA/TO,PRT,58.0,Martin.Burgess20@aol.com,0,23,2015-11-23,
Resort Hotel,0,2015,11,0,1,Direct,PRT,58.0,THudson@protonmail.com,0,27,2015-11-27,
Resort Hotel,1,2015,11,0,1,Online TA,PRT,48.0,CWright@verizon.com,0,27,2015-11-27,
Resort Hotel,4,2015,11,0,1,Offline TA/TO,PRT,30.0,Kathryn.Powers@yahoo.com,0,27,2015-11-27,
Resort Hotel,0,2015,11,0,1,Offline TA/TO,BRA,26.5,MGonzalez@yandex.com,0,27,2015-11-27,
Resort Hotel,15,2015,11,2,5,Offline TA/TO,ARM,49.4,Ernest.C78@protonmail.com,0,21,2015-11-21,
Resort Hotel,0,2015,11,0,1,Online TA,FRA,48.0,David_Emily65@gmail.com,0,27,2015-11-27,
Resort Hotel,0,2015,11,0,1,Offline TA/TO,BRA,30.5,SandraDavidson@hotmail.com,0,27,2015-11-27,
Resort Hotel,1,2015,11,0,4,Offline TA/TO,GBR,49.5,John.Acevedo@att.com,0,24,2015-11-24,
Resort Hotel,11,2015,11,1,4,Offline TA/TO,ESP,55.0,Johnson.Marissa@outlook.com,0,23,2015-11-23,
Resort Hotel,2,2015,11,0,1,Offline TA/TO,PRT,25.0,Amy.H@hotmail.com,0,27,2015-11-27,
Resort Hotel,2,2015,11,0,1,Offline TA/TO,PRT,29.0,Catherine_G@yandex.com,0,27,2015-11-27,
Resort Hotel,2,2015,11,0,1,Offline TA/TO,PRT,29.0,Gregory.Norman@outlook.com,0,27,2015-11-27,
Resort Hotel,1,2015,11,0,1,Offline TA/TO,PRT,26.0,Sean.W89@xfinity.com,1,28,2015-11-28,
Resort Hotel,0,2015,11,0,3,Offline TA/TO,GBR,30.0,David_B@verizon.com,0,26,2015-11-26,
Resort Hotel,0,2015,11,0,1,Direct,PRT,93.0,Watson.Barbara@yandex.com,0,28,2015-11-28,
Resort Hotel,8,2016,11,0,2,Direct,PRT,88.0,Sheri_H@att.com,0,25,2016-11-25,
Resort Hotel,0,2016,12,0,1,Direct,PRT,76.0,CSmith49@yahoo.com,0,10,2016-12-10,
Resort Hotel,2,2015,11,0,1,Online TA,PRT,48.0,Salas.Cheryl18@hotmail.com,0,28,2015-11-28,
Resort Hotel,2,2015,11,0,1,Corporate,PRT,81.0,Todd_Taylor70@att.com,0,28,2015-11-28,
Resort Hotel,15,2015,11,0,2,Corporate,PRT,80.0,Erin.Baxter@yahoo.com,0,27,2015-11-27,
Resort Hotel,4,2015,11,0,2,Direct,PRT,101.5,Nancy.Freeman@gmail.com,0,27,2015-11-27,
Resort Hotel,2,2015,11,0,1,Direct,PRT,58.0,MariaPhD98@yandex.com,0,28,2015-11-28,
Resort Hotel,15,2015,11,0,2,Corporate,PRT,66.0,James.Torres@aol.com,0,27,2015-11-27,
Resort Hotel,10,2015,11,0,1,Offline TA/TO,PRT,25.0,ThomasGarrett@verizon.com,0,28,2015-11-28,
Resort Hotel,10,2015,11,0,1,Offline TA/TO,PRT,29.0,Yolanda_J67@yandex.com,0,28,2015-11-28,
Resort Hotel,15,2015,11,0,2,Corporate,PRT,66.0,LMay@comcast.net,0,27,2015-11-27,
Resort Hotel,17,2016,10,1,0,Groups,PRT,66.0,Werner_Robert@verizon.com,0,30,2016-10-30,
Resort Hotel,3,2015,11,2,5,Online TA,IRL,49.3,Kimberly_Carter47@protonmail.com,0,22,2015-11-22,
Resort Hotel,15,2015,11,0,2,Corporate,PRT,66.0,SGilmore26@mail.com,0,27,2015-11-27,
Resort Hotel,17,2016,10,1,0,Groups,PRT,66.0,JosephDavis90@outlook.com,0,30,2016-10-30,
Resort Hotel,15,2015,11,0,2,Corporate,PRT,66.0,Christina.J@gmail.com,0,27,2015-11-27,
Resort Hotel,15,2015,11,0,2,Corporate,PRT,66.0,JamesMoore@att.com,0,27,2015-11-27,
Resort Hotel,0,2015,11,0,2,Online TA,GBR,40.0,Stewart_Andrew85@gmail.com,0,27,2015-11-27,
Resort Hotel,2,2015,11,0,1,Online TA,ESP,48.0,Mitchell.Underwood@protonmail.com,0,28,2015-11-28,
Resort Hotel,1,2015,11,0,2,Online TA,CHE,46.4,Sean.C@yahoo.com,0,27,2015-11-27,
Resort Hotel,3,2015,11,0,1,Offline TA/TO,ESP,29.0,JJones40@mail.com,0,28,2015-11-28,
Resort Hotel,3,2015,11,0,1,Offline TA/TO,ESP,29.0,Brian.G@comcast.net,0,28,2015-11-28,
Resort Hotel,3,2015,11,0,1,Offline TA/TO,ESP,30.0,LorraineJames@comcast.net,0,28,2015-11-28,
Resort Hotel,11,2015,11,0,2,Online TA,PRT,46.4,BrittanyWilliams@xfinity.com,0,27,2015-11-27,
Resort Hotel,11,2015,11,0,2,Online TA,PRT,46.4,Murphy.Katherine@aol.com,0,27,2015-11-27,
Resort Hotel,11,2015,11,0,2,Online TA,PRT,46.4,FCarr@verizon.com,0,27,2015-11-27,
Resort Hotel,9,2015,11,0,2,Complementary,PRT,0.0,LisaWood@zoho.com,0,27,2015-11-27,
Resort Hotel,15,2015,11,0,2,Corporate,PRT,60.0,Green_Darryl80@protonmail.com,0,27,2015-11-27,
Resort Hotel,2,2015,11,0,1,Direct,PRT,99.0,LCooper83@mail.com,0,28,2015-11-28,
Resort Hotel,4,2015,11,0,1,Direct,PRT,34.19,Hayes.Joshua88@xfinity.com,0,28,2015-11-28,
Resort Hotel,10,2016,3,1,1,Direct,PRT,31.5,Klein_Cheryl94@hotmail.com,0,19,2016-03-19,
Resort Hotel,0,2015,11,0,3,Direct,PRT,43.0,ReginaldJensen34@verizon.com,0,26,2015-11-26,
Resort Hotel,2,2015,11,0,2,Offline TA/TO,PRT,26.0,ChristopherJohnson@verizon.com,0,27,2015-11-27,
Resort Hotel,11,2015,11,0,2,Online TA,PRT,43.2,Jacqueline.J88@verizon.com,0,27,2015-11-27,
Resort Hotel,9,2015,11,0,2,Complementary,PRT,0.0,Snow_Michael15@yandex.com,0,27,2015-11-27,
Resort Hotel,9,2015,11,0,2,Complementary,PRT,0.0,DHarris@yahoo.com,0,27,2015-11-27,
Resort Hotel,0,2015,11,0,1,Online TA,GBR,46.4,Brown.Gregory69@hotmail.com,0,28,2015-11-28,
Resort Hotel,1,2015,11,0,1,Direct,PRT,38.7,Kelly_R@verizon.com,0,28,2015-11-28,
Resort Hotel,116,2015,11,6,15,Offline TA/TO,DEU,48.4,TBlankenship@comcast.net,0,8,2015-11-08,
Resort Hotel,0,2015,11,0,1,Direct,PRT,48.0,RFrazier91@mail.com,0,28,2015-11-28,
Resort Hotel,1,2015,12,0,1,Direct,PRT,43.0,DV@mail.com,0,18,2015-12-18,
Resort Hotel,1,2016,1,0,1,Direct,PRT,53.0,RRogers@outlook.com,1,30,2016-01-30,
Resort Hotel,0,2016,11,0,1,Direct,PRT,70.0,Sylvia.D@yandex.com,0,12,2016-11-12,
Resort Hotel,1,2015,11,0,1,Online TA,PRT,48.0,Jacob.C43@outlook.com,0,28,2015-11-28,
Resort Hotel,0,2015,11,0,2,Direct,PRT,43.0,Frank_C@att.com,0,27,2015-11-27,
Resort Hotel,0,2015,12,0,1,Direct,PRT,43.0,James.Morales@zoho.com,0,22,2015-12-22,
Resort Hotel,0,2016,3,0,1,Direct,PRT,55.0,SamanthaCollins@yandex.com,0,4,2016-03-04,
Resort Hotel,27,2015,11,0,4,Offline TA/TO,PRT,33.3,Lydia_Acosta96@outlook.com,0,25,2015-11-25,
Resort Hotel,4,2015,11,0,2,Online TA,PRT,54.0,Elizabeth.MD@mail.com,0,27,2015-11-27,
Resort Hotel,2,2015,11,0,1,Online TA,PRT,61.4,MJackson@att.com,0,28,2015-11-28,
Resort Hotel,2,2015,11,0,1,Offline TA/TO,ESP,26.0,Tina_Bennett@zoho.com,0,28,2015-11-28,
Resort Hotel,5,2015,11,0,1,Offline TA/TO,PRT,29.0,KristiWaters@verizon.com,0,28,2015-11-28,
Resort Hotel,5,2015,11,0,1,Offline TA/TO,ESP,29.0,Barbara_M@att.com,0,28,2015-11-28,
Resort Hotel,1,2015,11,0,1,Offline TA/TO,ESP,26.0,Andrew.Cooper@verizon.com,0,28,2015-11-28,
Resort Hotel,7,2015,11,0,1,Offline TA/TO,LTU,22.5,EdwardKnight@comcast.net,0,28,2015-11-28,
Resort Hotel,1,2015,11,0,1,Direct,ESP,43.0,Angel_Jones76@hotmail.com,0,28,2015-11-28,
Resort Hotel,4,2015,11,0,2,Online TA,PRT,48.0,Espinoza.Jason@yahoo.com,0,27,2015-11-27,
Resort Hotel,1,2015,11,0,1,Corporate,PRT,46.2,JenniferBright91@protonmail.com,0,28,2015-11-28,
Resort Hotel,8,2015,11,1,3,Online TA,PRT,54.4,Isaac_C67@mail.com,0,26,2015-11-26,
Resort Hotel,25,2015,11,1,2,Offline TA/TO,GBR,26.1,Holt_Darren@hotmail.com,0,27,2015-11-27,
Resort Hotel,3,2015,11,4,10,Offline TA/TO,GBR,65.0,Fowler_Carlos@yandex.com,0,16,2015-11-16,
Resort Hotel,35,2015,11,4,10,Offline TA/TO,IRL,39.91,Lindsay_Chen@yahoo.com,0,16,2015-11-16,
Resort Hotel,12,2015,11,1,1,Online TA,ESP,61.2,Mr.Smith87@gmail.com,0,28,2015-11-28,
Resort Hotel,27,2015,12,2,3,Online TA,PRT,52.0,JWright99@protonmail.com,1,25,2015-12-25,
Resort Hotel,62,2015,11,2,5,Online TA,DEU,40.5,James.Hunter@xfinity.com,0,23,2015-11-23,
Resort Hotel,4,2015,11,1,2,Offline TA/TO,GBR,38.0,ZBoyd@xfinity.com,0,27,2015-11-27,
Resort Hotel,8,2015,12,2,1,Groups,PRT,68.0,GabrielMay@zoho.com,1,5,2015-12-05,
Resort Hotel,8,2015,12,2,1,Groups,PRT,68.0,Robert_Lee@yahoo.com,1,5,2015-12-05,
Resort Hotel,8,2015,12,2,1,Groups,PRT,68.0,Parks.Angela@gmail.com,1,5,2015-12-05,
Resort Hotel,8,2015,12,2,1,Groups,PRT,68.0,Carla_P@yahoo.com,1,5,2015-12-05,
Resort Hotel,8,2015,12,2,1,Groups,PRT,68.0,Yvonne_Cooper@outlook.com,1,5,2015-12-05,
Resort Hotel,8,2015,12,2,1,Groups,PRT,68.0,Elizabeth.J@comcast.net,1,5,2015-12-05,
Resort Hotel,8,2015,12,2,1,Groups,PRT,68.0,Jessica_Smith@outlook.com,1,5,2015-12-05,
Resort Hotel,8,2015,12,2,1,Groups,PRT,68.0,Megan_E@hotmail.com,1,5,2015-12-05,
Resort Hotel,4,2015,11,1,2,Online TA,PRT,98.0,Ramos.Robert@gmail.com,0,27,2015-11-27,
Resort Hotel,4,2015,11,1,2,Online TA,PRT,98.0,Tommy_Lawrence54@aol.com,0,27,2015-11-27,
Resort Hotel,0,2015,11,1,1,Direct,ESP,66.0,Kayla_Barr@outlook.com,0,28,2015-11-28,
Resort Hotel,1,2015,11,1,1,Online TA,PRT,98.0,JJarvis24@yahoo.com,0,28,2015-11-28,
Resort Hotel,220,2016,7,1,2,Direct,PRT,88.5,Donna_J@hotmail.com,1,4,2016-07-04,
Resort Hotel,0,2015,11,1,1,Offline TA/TO,PRT,39.15,Juan.Woods@hotmail.com,0,28,2015-11-28,
Resort Hotel,268,2016,8,0,3,Direct,PRT,131.0,Jessica_D@yahoo.com,1,18,2016-08-18,
Resort Hotel,8,2015,12,0,1,Direct,PRT,58.0,Bowers.Jessica@aol.com,1,3,2015-12-03,
Resort Hotel,8,2015,12,0,1,Direct,PRT,58.0,Erica_J@yandex.com,1,3,2015-12-03,
Resort Hotel,0,2015,11,0,0,Offline TA/TO,PRT,0.0,KMccall@yahoo.com,0,30,2015-11-30,
Resort Hotel,4,2015,11,1,2,Groups,ESP,0.0,Todd_Timothy31@aol.com,0,27,2015-11-27,
Resort Hotel,0,2015,11,1,0,Offline TA/TO,PRT,26.0,Joseph_Baldwin@att.com,0,30,2015-11-30,
Resort Hotel,0,2015,11,1,0,Direct,PRT,38.0,Ortiz_David@outlook.com,0,30,2015-11-30,
Resort Hotel,0,2015,12,0,2,Direct,GBR,38.0,DRios34@gmail.com,0,1,2015-12-01,
Resort Hotel,11,2015,11,2,2,Offline TA/TO,ESP,55.4,JSmall@outlook.com,0,27,2015-11-27,
Resort Hotel,0,2015,11,1,0,Direct,PRT,38.0,DWheeler@verizon.com,0,30,2015-11-30,
Resort Hotel,6,2015,12,2,0,Online TA,PRT,54.4,Glen.S71@mail.com,1,6,2015-12-06,
Resort Hotel,0,2015,11,2,3,Direct,NLD,43.0,DThomas@gmail.com,0,26,2015-11-26,
Resort Hotel,14,2015,11,2,1,Online TA,CHE,43.2,DSalazar@aol.com,0,28,2015-11-28,
Resort Hotel,0,2015,11,1,0,Direct,PRT,48.0,Wilson_Patrick@mail.com,0,30,2015-11-30,
Resort Hotel,25,2015,11,2,5,Offline TA/TO,GBR,82.86,CAdams@aol.com,0,24,2015-11-24,
Resort Hotel,0,2015,11,1,0,Online TA,PRT,48.0,Albert_C@yahoo.com,0,30,2015-11-30,
Resort Hotel,25,2015,11,2,5,Offline TA/TO,GBR,55.32,SCharles@zoho.com,0,24,2015-11-24,
Resort Hotel,75,2015,11,2,5,Offline TA/TO,GBR,23.93,Tracey_Pennington72@mail.com,0,24,2015-11-24,
Resort Hotel,0,2015,11,2,0,Direct,RUS,36.0,Darryl_C36@zoho.com,0,29,2015-11-29,
Resort Hotel,0,2015,12,0,1,Direct,RUS,38.0,Michele.B@outlook.com,0,1,2015-12-01,
Resort Hotel,184,2016,5,1,3,Online TA,PRT,114.25,Emily.M@outlook.com,1,23,2016-05-23,
Resort Hotel,168,2016,5,2,5,Online TA,PRT,118.0,RobertKennedy@aol.com,1,17,2016-05-17,
Resort Hotel,0,2015,11,1,1,Online TA,PRT,48.0,RobertBriggs@yandex.com,0,30,2015-11-30,
Resort Hotel,1,2016,1,0,2,Online TA,PRT,38.0,Adams_Richard@verizon.com,0,13,2016-01-13,
Resort Hotel,1,2016,4,0,1,Online TA,PRT,53.0,JenniferPatel31@outlook.com,0,20,2016-04-20,
Resort Hotel,6,2015,12,0,1,Corporate,PRT,35.0,Caleb.H15@hotmail.com,0,1,2015-12-01,
Resort Hotel,69,2015,11,2,1,Online TA,DEU,36.45,Tiffany.Hughes30@verizon.com,0,29,2015-11-29,
Resort Hotel,5,2015,12,0,1,Online TA,PRT,39.0,Myers.Jasmine@mail.com,0,1,2015-12-01,
Resort Hotel,7,2015,12,0,1,Direct,PRT,38.0,Stephanie.C77@yandex.com,0,1,2015-12-01,
Resort Hotel,15,2015,11,2,1,Online TA,GBR,48.4,Maria.Roth@hotmail.com,0,29,2015-11-29,
Resort Hotel,0,2015,12,0,1,Corporate,PRT,38.0,Charles_Lewis17@zoho.com,0,1,2015-12-01,
Resort Hotel,0,2015,12,0,1,Corporate,PRT,38.0,Nguyen_Timothy@zoho.com,0,1,2015-12-01,
Resort Hotel,0,2015,11,1,1,Corporate,PRT,35.0,Jon_D63@att.com,0,30,2015-11-30,
Resort Hotel,34,2015,11,1,1,Online TA,ESP,54.0,Cortez.Robert97@yandex.com,0,30,2015-11-30,
Resort Hotel,0,2015,12,0,1,Direct,PRT,64.0,Morris.Barbara48@mail.com,0,1,2015-12-01,
Resort Hotel,5,2015,12,0,1,Online TA,PRT,39.0,Chapman.Rebekah57@att.com,0,1,2015-12-01,
Resort Hotel,5,2015,12,0,1,Online TA,PRT,48.0,Todd.Ellis@comcast.net,0,1,2015-12-01,
Resort Hotel,5,2015,12,0,1,Online TA,PRT,39.0,Jessica.Garcia@comcast.net,0,1,2015-12-01,
Resort Hotel,0,2015,12,0,1,Direct,PRT,38.0,Stephanie.Cox@zoho.com,0,1,2015-12-01,
Resort Hotel,2,2015,11,2,1,Online TA,PRT,52.4,Tammy.Rice@xfinity.com,0,29,2015-11-29,
Resort Hotel,1,2015,12,0,1,Direct,PRT,58.0,JeffreyDavies74@att.com,0,1,2015-12-01,
Resort Hotel,6,2015,12,0,1,Corporate,PRT,35.0,Sandra.H@comcast.net,0,1,2015-12-01,
Resort Hotel,159,2016,5,2,2,Online TA,PRT,88.2,Gomez.Joseph56@yahoo.com,1,8,2016-05-08,
Resort Hotel,11,2015,12,2,1,Offline TA/TO,PRT,68.0,Timothy_H@comcast.net,1,5,2015-12-05,
Resort Hotel,11,2015,12,2,1,Offline TA/TO,PRT,68.0,Jennifer_Finley31@hotmail.com,1,5,2015-12-05,
Resort Hotel,11,2015,12,2,1,Offline TA/TO,PRT,68.0,Jacob.Clark@gmail.com,1,5,2015-12-05,
Resort Hotel,11,2015,12,2,1,Offline TA/TO,PRT,68.0,LaurenJohnson@outlook.com,1,5,2015-12-05,
Resort Hotel,11,2015,12,2,1,Offline TA/TO,PRT,68.0,CalebIII@outlook.com,1,5,2015-12-05,
Resort Hotel,11,2015,12,2,1,Offline TA/TO,PRT,68.0,YvonneClark99@hotmail.com,1,5,2015-12-05,
Resort Hotel,11,2015,12,2,1,Offline TA/TO,PRT,68.0,Bennett.Dr.@aol.com,1,5,2015-12-05,
Resort Hotel,159,2016,5,0,3,Online TA,PRT,52.2,Mark_Robertson@hotmail.com,1,5,2016-05-05,
Resort Hotel,1,2015,12,0,1,Online TA,PRT,48.0,Vanessa.W@outlook.com,0,2,2015-12-02,
Resort Hotel,0,2015,12,0,1,Online TA,PRT,48.0,John.F@aol.com,0,2,2015-12-02,
Resort Hotel,1,2015,11,2,5,Online TA,GBR,46.4,Stanley.Joshua67@gmail.com,0,26,2015-11-26,
Resort Hotel,8,2015,12,0,1,Offline TA/TO,PRT,26.0,Emily.Ochoa@mail.com,0,2,2015-12-02,
Resort Hotel,8,2015,12,0,1,Offline TA/TO,PRT,26.0,Cook_Curtis@xfinity.com,0,2,2015-12-02,
Resort Hotel,1,2015,12,0,2,Corporate,PRT,35.0,Edward_G@verizon.com,0,1,2015-12-01,
Resort Hotel,25,2015,12,1,1,Offline TA/TO,PRT,45.0,HayleyJohnson@yandex.com,1,26,2015-12-26,
Resort Hotel,25,2015,12,1,1,Offline TA/TO,PRT,45.0,Kendra.B@zoho.com,1,26,2015-12-26,
Resort Hotel,2,2015,12,0,1,Corporate,PRT,35.0,Gonzalez.Sharon@yahoo.com,0,2,2015-12-02,
Resort Hotel,0,2016,4,1,0,Corporate,PRT,42.0,Vaughan_Austin88@att.com,0,18,2016-04-18,
Resort Hotel,24,2016,5,1,5,Online TA,FRA,147.0,Arnold.Amanda16@hotmail.com,0,2,2016-05-02,
Resort Hotel,7,2015,12,0,1,Offline TA/TO,ESP,8.0,MelissaRaymond@mail.com,0,2,2015-12-02,
Resort Hotel,1,2015,12,0,2,Offline TA/TO,PRT,25.0,Harris_Caitlyn@gmail.com,0,1,2015-12-01,
Resort Hotel,0,2015,12,0,1,Direct,PRT,38.0,Mr._Watkins@yandex.com,0,2,2015-12-02,
Resort Hotel,0,2016,1,0,1,Direct,PRT,38.0,Garcia_Stacy@comcast.net,0,7,2016-01-07,
Resort Hotel,0,2016,1,0,2,Direct,PRT,38.0,Anna_Romero@protonmail.com,0,13,2016-01-13,
Resort Hotel,1,2015,12,0,1,Online TA,PRT,98.0,Valdez_Kelly@aol.com,0,2,2015-12-02,
Resort Hotel,2,2015,12,0,1,Corporate,PRT,38.0,ErnestCraig@outlook.com,0,2,2015-12-02,
Resort Hotel,0,2015,12,0,1,Direct,PRT,38.0,JSimpson@yahoo.com,0,2,2015-12-02,
Resort Hotel,9,2015,11,1,2,Online TA,GBR,46.4,Sydney_Freeman@att.com,0,30,2015-11-30,
Resort Hotel,0,2015,12,0,2,Online TA,ESP,48.0,RobynPatel40@outlook.com,0,1,2015-12-01,
Resort Hotel,0,2015,12,0,1,Direct,PRT,43.0,Susan_V@att.com,0,2,2015-12-02,
Resort Hotel,0,2015,11,1,2,Direct,PRT,88.0,Curtis_Burns@xfinity.com,0,30,2015-11-30,
Resort Hotel,7,2015,12,0,1,Offline TA/TO,ESP,8.0,Michael_W@xfinity.com,0,2,2015-12-02,
Resort Hotel,0,2015,12,0,2,Online TA,PRT,48.0,Monica_White@yandex.com,0,1,2015-12-01,
Resort Hotel,2,2016,2,0,2,Online TA,PRT,8.0,Moore.Robert@gmail.com,0,19,2016-02-19,
Resort Hotel,1,2016,3,0,3,Online TA,PRT,48.0,Mia.A@aol.com,0,15,2016-03-15,
Resort Hotel,4,2016,1,0,2,Online TA,PRT,48.0,Matthew.Mcdaniel12@xfinity.com,0,8,2016-01-08,
Resort Hotel,6,2015,12,0,2,Groups,ESP,42.0,Willie.B@verizon.com,0,1,2015-12-01,
Resort Hotel,0,2015,12,0,1,Direct,PRT,38.0,John.J@mail.com,0,2,2015-12-02,
Resort Hotel,0,2016,1,0,1,Direct,PRT,35.1,Stephen.Singh12@aol.com,0,20,2016-01-20,
